date,datatype,value,attributes,station
2015-01-01T00:00:00,DSND,98,,GHCND:USW00014764
2015-01-01T00:00:00,DSNW,22,W,GHCND:USW00014764
2015-01-01T00:00:00,DT00,17,W,GHCND:USW00014764
2015-01-01T00:00:00,DT32,143,W,GHCND:USW00014764
2015-01-01T00:00:00,DX32,49,W,GHCND:USW00014764
2015-01-01T00:00:00,DX70,115,W,GHCND:USW00014764
2015-01-01T00:00:00,DX90,3,W,GHCND:USW00014764
2015-01-01T00:00:00,DYFG,157, ,GHCND:USW00014764
2015-01-01T00:00:00,DYHF,34, ,GHCND:USW00014764
2015-01-01T00:00:00,DYTS,18, ,GHCND:USW00014764
2015-01-01T00:00:00,EMNT,-23.8,"W,0224, ",GHCND:USW00014764
2015-01-01T00:00:00,EMSD,640," ,W,0219, ",GHCND:USW00014764
2015-01-01T00:00:00,EMSN,564," ,W,0127, ",GHCND:USW00014764
2015-01-01T00:00:00,EMXP,141.2," ,W,0930, ",GHCND:USW00014764
2015-01-01T00:00:00,EMXT,33.3,"W,0907, ",GHCND:USW00014764
2015-01-01T00:00:00,FZF0,0,"W,1017",GHCND:USW00014764
2015-01-01T00:00:00,FZF1,-2.7,"W,1018",GHCND:USW00014764
2015-01-01T00:00:00,FZF2,-4.9,"W,1019",GHCND:USW00014764
2015-01-01T00:00:00,FZF3,-7.7,"W,1124",GHCND:USW00014764
2015-01-01T00:00:00,FZF5,0,"W,0425",GHCND:USW00014764
2015-01-01T00:00:00,FZF6,-2.7,"W,0406",GHCND:USW00014764
2015-01-01T00:00:00,FZF7,-4.9,"W,0405",GHCND:USW00014764
2015-01-01T00:00:00,FZF8,-9.3,"W,0324",GHCND:USW00014764
2015-01-01T00:00:00,FZF9,-9.3,"W,0324",GHCND:USW00014764
2015-01-01T00:00:00,HDSD,3962.4,4,GHCND:USW00014764
2015-01-01T00:00:00,HTDD,3962.4,W,GHCND:USW00014764
2015-01-01T00:00:00,PRCP,1113.8," ,W",GHCND:USW00014764
2015-01-01T00:00:00,SNOW,2234," ,W",GHCND:USW00014764
2015-01-01T00:00:00,TAVG,8.4,W,GHCND:USW00014764
2015-01-01T00:00:00,TMAX,13.85,W,GHCND:USW00014764
2015-01-01T00:00:00,TMIN,2.94,W,GHCND:USW00014764
2015-01-01T00:00:00,WDF2,320,W,GHCND:USW00014764
2015-01-01T00:00:00,WDF5,300,W,GHCND:USW00014764
2015-01-01T00:00:00,WSF2,17.4,W,GHCND:USW00014764
2015-01-01T00:00:00,WSF5,23.7,W,GHCND:USW00014764
2016-01-01T00:00:00,AWND,3.4,W,GHCND:USW00014764
2016-01-01T00:00:00,CDSD,295.9,,GHCND:USW00014764
2016-01-01T00:00:00,CLDD,295.9,W,GHCND:USW00014764
2016-01-01T00:00:00,DP01,128,W,GHCND:USW00014764
2016-01-01T00:00:00,DP10,72,W,GHCND:USW00014764
2016-01-01T00:00:00,DP1X,8,W,GHCND:USW00014764
2016-01-01T00:00:00,DSND,67,,GHCND:USW00014764
2016-01-01T00:00:00,DSNW,16,W,GHCND:USW00014764
2016-01-01T00:00:00,DT00,5,W,GHCND:USW00014764
2016-01-01T00:00:00,DT32,140,W,GHCND:USW00014764
2016-01-01T00:00:00,DX32,31,W,GHCND:USW00014764
2016-01-01T00:00:00,DX70,119,W,GHCND:USW00014764
2016-01-01T00:00:00,DX90,8,W,GHCND:USW00014764
2016-01-01T00:00:00,DYFG,154, ,GHCND:USW00014764
2016-01-01T00:00:00,DYHF,36, ,GHCND:USW00014764
2016-01-01T00:00:00,DYTS,16, ,GHCND:USW00014764
2016-01-01T00:00:00,EMNT,-23.2,"W,0215,+",GHCND:USW00014764
2016-01-01T00:00:00,EMSD,200," ,W,0119, ",GHCND:USW00014764
2016-01-01T00:00:00,EMSN,224," ,W,0205, ",GHCND:USW00014764
2016-01-01T00:00:00,EMXP,96.8," ,W,1021, ",GHCND:USW00014764
2016-01-01T00:00:00,EMXT,37.2,"W,0812, ",GHCND:USW00014764
2016-01-01T00:00:00,FZF0,-1,"W,1015",GHCND:USW00014764
2016-01-01T00:00:00,FZF1,-3.2,"W,1101",GHCND:USW00014764
2016-01-01T00:00:00,FZF2,-4.9,"W,1129",GHCND:USW00014764
2016-01-01T00:00:00,FZF3,-8.8,"W,1206",GHCND:USW00014764
2016-01-01T00:00:00,FZF4,-11.6,"W,1210",GHCND:USW00014764
2016-01-01T00:00:00,FZF5,-1,"W,0430",GHCND:USW00014764
2016-01-01T00:00:00,FZF6,-2.7,"W,0427",GHCND:USW00014764
2016-01-01T00:00:00,FZF7,-8.2,"W,0406",GHCND:USW00014764
2016-01-01T00:00:00,FZF8,-8.2,"W,0406",GHCND:USW00014764
2016-01-01T00:00:00,FZF9,-9.9,"W,0304",GHCND:USW00014764
2016-01-01T00:00:00,HDSD,3465.3,3,GHCND:USW00014764
2016-01-01T00:00:00,HTDD,3465.3,W,GHCND:USW00014764
2016-01-01T00:00:00,PRCP,1071," ,W",GHCND:USW00014764
2016-01-01T00:00:00,SNOW,1624," ,W",GHCND:USW00014764
2016-01-01T00:00:00,TAVG,9.17,W,GHCND:USW00014764
2016-01-01T00:00:00,TMAX,14.5,W,GHCND:USW00014764
2016-01-01T00:00:00,TMIN,3.83,W,GHCND:USW00014764
2016-01-01T00:00:00,WDF2,340,W,GHCND:USW00014764
2016-01-01T00:00:00,WDF5,340,W,GHCND:USW00014764
2016-01-01T00:00:00,WSF2,20.6,W,GHCND:USW00014764
2016-01-01T00:00:00,WSF5,23.3,W,GHCND:USW00014764
2017-01-01T00:00:00,AWND,3.4,W,GHCND:USW00014764
2017-01-01T00:00:00,CDSD,229.4,,GHCND:USW00014764
2017-01-01T00:00:00,CLDD,229.4,W,GHCND:USW00014764
2017-01-01T00:00:00,DP01,128,W,GHCND:USW00014764
2017-01-01T00:00:00,DP10,78,W,GHCND:USW00014764
2017-01-01T00:00:00,DP1X,12,W,GHCND:USW00014764
2017-01-01T00:00:00,DSND,87,,GHCND:USW00014764
2017-01-01T00:00:00,DSNW,18,W,GHCND:USW00014764
2017-01-01T00:00:00,DT00,4,W,GHCND:USW00014764
2017-01-01T00:00:00,DT32,142,W,GHCND:USW00014764
2017-01-01T00:00:00,DX32,39,W,GHCND:USW00014764
2017-01-01T00:00:00,DX70,122,W,GHCND:USW00014764
2017-01-01T00:00:00,DX90,3,W,GHCND:USW00014764
2017-01-01T00:00:00,DYFG,162, ,GHCND:USW00014764
2017-01-01T00:00:00,DYHF,32, ,GHCND:USW00014764
2017-01-01T00:00:00,DYTS,15, ,GHCND:USW00014764
2017-01-01T00:00:00,EMNT,-24.9,"W,1230,+",GHCND:USW00014764
2017-01-01T00:00:00,EMSD,510," ,W,0213, ",GHCND:USW00014764
2017-01-01T00:00:00,EMSN,414," ,W,0314, ",GHCND:USW00014764
2017-01-01T00:00:00,EMXP,48.5," ,W,0818, ",GHCND:USW00014764
2017-01-01T00:00:00,EMXT,33.9,"W,0518, ",GHCND:USW00014764
2017-01-01T00:00:00,FZF0,-1,"W,1101",GHCND:USW00014764
2017-01-01T00:00:00,FZF1,-3.8,"W,1108",GHCND:USW00014764
2017-01-01T00:00:00,FZF2,-5.5,"W,1109",GHCND:USW00014764
2017-01-01T00:00:00,FZF3,-8.2,"W,1111",GHCND:USW00014764
2017-01-01T00:00:00,FZF4,-9.9,"W,1214",GHCND:USW00014764
2017-01-01T00:00:00,FZF5,0,"W,0509",GHCND:USW00014764
2017-01-01T00:00:00,FZF6,-3.2,"W,0403",GHCND:USW00014764
2017-01-01T00:00:00,FZF7,-5.5,"W,0326",GHCND:USW00014764
2017-01-01T00:00:00,FZF8,-9.9,"W,0323",GHCND:USW00014764
2017-01-01T00:00:00,FZF9,-9.9,"W,0323",GHCND:USW00014764
2017-01-01T00:00:00,HDSD,3701.6,6,GHCND:USW00014764
2017-01-01T00:00:00,HTDD,3701.6,W,GHCND:USW00014764
2017-01-01T00:00:00,PRCP,1109.5," ,W",GHCND:USW00014764
2017-01-01T00:00:00,SNOW,2474," ,W",GHCND:USW00014764
2017-01-01T00:00:00,TAVG,8.68,W,GHCND:USW00014764
2017-01-01T00:00:00,TMAX,13.74,W,GHCND:USW00014764
2017-01-01T00:00:00,TMIN,3.62,W,GHCND:USW00014764
2017-01-01T00:00:00,WDF2,130,W,GHCND:USW00014764
2017-01-01T00:00:00,WDF5,130,W,GHCND:USW00014764
2017-01-01T00:00:00,WSF2,21.5,W,GHCND:USW00014764
2017-01-01T00:00:00,WSF5,30.9,W,GHCND:USW00014764
2018-01-01T00:00:00,AWND,3.4,W,GHCND:USW00014764
2018-01-01T00:00:00,CDSD,314.6,,GHCND:USW00014764
2018-01-01T00:00:00,CLDD,314.6,W,GHCND:USW00014764
2018-01-01T00:00:00,DP01,133,W,GHCND:USW00014764
2018-01-01T00:00:00,DP10,86,W,GHCND:USW00014764
2018-01-01T00:00:00,DP1X,15,W,GHCND:USW00014764
2018-01-01T00:00:00,DSND,97,,GHCND:USW00014764
2018-01-01T00:00:00,DSNW,18,W,GHCND:USW00014764
2018-01-01T00:00:00,DT00,4,W,GHCND:USW00014764
2018-01-01T00:00:00,DT32,149,W,GHCND:USW00014764
2018-01-01T00:00:00,DX32,36,W,GHCND:USW00014764
2018-01-01T00:00:00,DX70,114,W,GHCND:USW00014764
2018-01-01T00:00:00,DX90,9,W,GHCND:USW00014764
2018-01-01T00:00:00,DYFG,182, ,GHCND:USW00014764
2018-01-01T00:00:00,DYHF,43, ,GHCND:USW00014764
2018-01-01T00:00:00,DYTS,19, ,GHCND:USW00014764
2018-01-01T00:00:00,EMNT,-27.1,"W,0101, ",GHCND:USW00014764
2018-01-01T00:00:00,EMSD,410," ,W,0314,+",GHCND:USW00014764
2018-01-01T00:00:00,EMSN,302," ,W,0104, ",GHCND:USW00014764
2018-01-01T00:00:00,EMXP,61," ,W,0416, ",GHCND:USW00014764
2018-01-01T00:00:00,EMXT,33.9,"W,0828,+",GHCND:USW00014764
2018-01-01T00:00:00,FZF0,-1,"W,1018",GHCND:USW00014764
2018-01-01T00:00:00,FZF1,-3.8,"W,1026",GHCND:USW00014764
2018-01-01T00:00:00,FZF2,-6,"W,1112",GHCND:USW00014764
2018-01-01T00:00:00,FZF3,-7.7,"W,1114",GHCND:USW00014764
2018-01-01T00:00:00,FZF4,-9.3,"W,1115",GHCND:USW00014764
2018-01-01T00:00:00,FZF5,0,"W,0423",GHCND:USW00014764
2018-01-01T00:00:00,FZF6,-2.7,"W,0415",GHCND:USW00014764
2018-01-01T00:00:00,FZF7,-4.9,"W,0406",GHCND:USW00014764
2018-01-01T00:00:00,FZF8,-7.7,"W,0320",GHCND:USW00014764
2018-01-01T00:00:00,FZF9,-12.1,"W,0319",GHCND:USW00014764
2018-01-01T00:00:00,HDSD,3745.6,6,GHCND:USW00014764
2018-01-01T00:00:00,HTDD,3745.6,W,GHCND:USW00014764
2018-01-01T00:00:00,PRCP,1342.3," ,W",GHCND:USW00014764
2018-01-01T00:00:00,SNOW,2336," ,W",GHCND:USW00014764
2018-01-01T00:00:00,TAVG,8.63,W,GHCND:USW00014764
2018-01-01T00:00:00,TMAX,13.48,W,GHCND:USW00014764
2018-01-01T00:00:00,TMIN,3.78,W,GHCND:USW00014764
2018-01-01T00:00:00,WDF2,90,W,GHCND:USW00014764
2018-01-01T00:00:00,WDF5,60,W,GHCND:USW00014764
2018-01-01T00:00:00,WSF2,16.5,W,GHCND:USW00014764
2018-01-01T00:00:00,WSF5,23.3,W,GHCND:USW00014764
2019-01-01T00:00:00,AWND,3.3,W,GHCND:USW00014764
2019-01-01T00:00:00,CDSD,255.1,,GHCND:USW00014764
2019-01-01T00:00:00,CLDD,255.1,W,GHCND:USW00014764
2019-01-01T00:00:00,DP01,145,W,GHCND:USW00014764
2019-01-01T00:00:00,DP10,89,W,GHCND:USW00014764
2019-01-01T00:00:00,DP1X,12,W,GHCND:USW00014764
2019-01-01T00:00:00,DSND,91,,GHCND:USW00014764
2019-01-01T00:00:00,DSNW,20,W,GHCND:USW00014764
2019-01-01T00:00:00,DT00,1,W,GHCND:USW00014764
2019-01-01T00:00:00,DT32,146,W,GHCND:USW00014764
2019-01-01T00:00:00,DX32,42,W,GHCND:USW00014764
2019-01-01T00:00:00,DX70,101,W,GHCND:USW00014764
2019-01-01T00:00:00,DX90,4,W,GHCND:USW00014764
2019-01-01T00:00:00,DYFG,162, ,GHCND:USW00014764
2019-01-01T00:00:00,DYHF,31, ,GHCND:USW00014764
2019-01-01T00:00:00,DYTS,20, ,GHCND:USW00014764
2019-01-01T00:00:00,EMNT,-18.8,"W,0202, ",GHCND:USW00014764
2019-01-01T00:00:00,EMSD,280," ,W,1231, ",GHCND:USW00014764
2019-01-01T00:00:00,EMSN,249," ,W,1230, ",GHCND:USW00014764
2019-01-01T00:00:00,EMXP,86.4," ,W,1214, ",GHCND:USW00014764
2019-01-01T00:00:00,EMXT,34.4,"W,0721, ",GHCND:USW00014764
2019-01-01T00:00:00,FZF0,0,"W,1005",GHCND:USW00014764
2019-01-01T00:00:00,FZF1,-3.2,"W,1108",GHCND:USW00014764
2019-01-01T00:00:00,FZF2,-7.1,"W,1109",GHCND:USW00014764
2019-01-01T00:00:00,FZF3,-7.1,"W,1109",GHCND:USW00014764
2019-01-01T00:00:00,FZF4,-9.9,"W,1113",GHCND:USW00014764
2019-01-01T00:00:00,FZF5,-1,"W,0429",GHCND:USW00014764
2019-01-01T00:00:00,FZF6,-2.7,"W,0411",GHCND:USW00014764
2019-01-01T00:00:00,FZF7,-6.6,"W,0327",GHCND:USW00014764
2019-01-01T00:00:00,FZF8,-7.1,"W,0326",GHCND:USW00014764
2019-01-01T00:00:00,FZF9,-10.5,"W,0309",GHCND:USW00014764
2019-01-01T00:00:00,HDSD,3954.7,7,GHCND:USW00014764
2019-01-01T00:00:00,HTDD,3954.7,W,GHCND:USW00014764
2019-01-01T00:00:00,PRCP,1331.7," ,W",GHCND:USW00014764
2019-01-01T00:00:00,SNOW,1807," ,W",GHCND:USW00014764
2019-01-01T00:00:00,TAVG,8.32,W,GHCND:USW00014764
2019-01-01T00:00:00,TMAX,13.2,W,GHCND:USW00014764
2019-01-01T00:00:00,TMIN,3.45,W,GHCND:USW00014764
2019-01-01T00:00:00,WDF2,90,W,GHCND:USW00014764
2019-01-01T00:00:00,WDF5,90,W,GHCND:USW00014764
2019-01-01T00:00:00,WSF2,20.6,W,GHCND:USW00014764
2019-01-01T00:00:00,WSF5,27.7,W,GHCND:USW00014764
